id,in_degree,out_degree,total_degree,in_deg_cent,out_deg_cent,clustering,pagerank,hub_score,auth_score,betweenness,k_core
426,3,5,8,0.00030003000300030005,0.0005000500050005,0.26666666666666666,0.00022109579488571255,2.077148326426524e-06,0.00021573432314180664,0.01900215014939578,5
287,4,0,4,0.00040004000400040005,0.0,0.16666666666666666,0.00023267601276389838,-0.0,4.165059005717392e-06,0.0,4
288,5,5,10,0.0005000500050005,0.0005000500050005,0.25,0.0002755996224768611,6.4666528185337316e-06,2.316421516238792e-06,0.00024905392443031523,5
289,1,0,1,0.00010001000100010001,0.0,0.0,0.00021731062405864422,-0.0,1.4092062707864422e-06,0.0,1
291,4,5,9,0.00040004000400040005,0.0005000500050005,0.38095238095238093,0.00036042984341428194,8.843018922751283e-06,1.2246289051847976e-05,0.00020514768140531212,5
292,7,5,12,0.0007000700070007,0.0005000500050005,0.7142857142857143,0.0004439912251963783,1.012654553038136e-05,2.4669749363340728e-05,8.41677047906808e-05,5
293,5,5,10,0.0005000500050005,0.0005000500050005,0.5714285714285714,0.00036246054677239206,1.0191101046422533e-05,1.4698260545429509e-05,9.14297821205512e-05,5
165,8,3,11,0.0008000800080008001,0.00030003000300030005,0.21428571428571427,0.00028111776854612377,7.911017658465222e-07,4.569585509049255e-05,0.00022507333397075733,4
167,14,3,17,0.0014001400140014,0.00030003000300030005,0.08571428571428572,0.0005145614283861991,9.599019392112032e-06,4.7298630190278827e-05,0.0033501451126768116,4
427,3,3,6,0.00030003000300030005,0.00030003000300030005,0.4,0.00012871498528543634,4.639792432037334e-05,2.2593512831808302e-05,0.0024817453439293746,4
168,2,5,7,0.00020002000200020003,0.0005000500050005,0.7,3.947367741625163e-05,1.0754572762913033e-05,1.7419866160572405e-06,0.0,4
169,2,4,6,0.00020002000200020003,0.00040004000400040005,1.0,3.8091110863933226e-05,2.1870184371402422e-06,5.157517002865974e-06,0.0,4
170,4,1,5,0.00040004000400040005,0.00010001000100010001,0.3333333333333333,6.36438419966126e-05,1.7677203486065478e-09,3.5641490432700955e-06,0.00018105431267271556,2
163927,2,4,6,0.00020002000200020003,0.00040004000400040005,0.8333333333333334,3.0467992276049276e-05,1.0039287785810113e-06,6.681378817993547e-07,0.0,3
1576,41,5,46,0.004100410041004101,0.0005000500050005,0.08246225319396051,0.0007590314185474167,2.7254865663067138e-06,9.843036352816306e-05,0.0005060947305390274,5
1825,28,5,33,0.0028002800280028,0.0005000500050005,0.14285714285714285,0.0006678251074348318,2.99128106591533e-06,5.4786839504341816e-05,0.0004934708600735491,5
193704,2,5,7,0.00020002000200020003,0.0005000500050005,0.7,3.157592414075523e-05,1.0284664685836983e-06,6.583557172936207e-07,0.0,3
193705,3,4,7,0.00030003000300030005,0.00040004000400040005,0.6666666666666666,3.6336018471363354e-05,6.474980087145864e-07,1.1950719801176954e-06,0.0,3
294,6,5,11,0.0006000600060006001,0.0005000500050005,0.2909090909090909,0.0001263496469051309,1.3789220989583035e-05,7.439180468646685e-06,8.075272213176941e-05,5
429,56,5,61,0.0056005600560056,0.0005000500050005,0.03615819209039548,0.003665981210584031,0.0029115768843488137,0.003938254964633972,9.163008226857099e-05,5
174,7,5,12,0.0007000700070007,0.0005000500050005,0.34545454545454546,0.0003438103199425016,0.0026332891124931164,0.004676033655797195,3.752316095972946e-06,5
116,4,4,8,0.00040004000400040005,0.00040004000400040005,0.14285714285714285,0.000485211091201338,0.0024274291611636944,0.0002702615027943945,0.00016833568515798043,4
117,10,3,13,0.001000100010001,0.00030003000300030005,0.03636363636363636,0.000495560017678088,4.347224824603203e-05,0.000494806741008326,0.00013954406349330083,4
119,7,2,9,0.0007000700070007,0.00020002000200020003,0.047619047619047616,0.00028415533239156373,2.961824199139911e-06,0.0002641753546489122,0.001932579735268986,3
175,3,5,8,0.00030003000300030005,0.0005000500050005,0.6666666666666666,0.0009056935653122113,7.318204270142285e-05,0.0002473909251879509,0.0001720794112212069,5
176,84,5,89,0.0084008400840084,0.0005000500050005,0.0320109439124487,0.0026127652432427614,0.0005594552252065415,0.0016508020490571206,0.010439697698157493,5
177,4,5,9,0.00040004000400040005,0.0005000500050005,0.7333333333333333,0.0009086461135399847,6.973309130358751e-05,0.00027794054051166376,0.000229266448509397,5
65636,5,2,7,0.0005000500050005,0.00020002000200020003,0.5,8.946462732216112e-05,2.352969218478987e-08,2.2198323556757265e-06,0.0,4
74273,4,4,8,0.00040004000400040005,0.00040004000400040005,0.8333333333333334,0.00010202310055256987,3.492332389046458e-08,2.0591646235957003e-06,0.0,4
74277,5,5,10,0.0005000500050005,0.0005000500050005,0.8,0.00011634198128566576,1.2836172261278212e-06,1.5753204970853086e-06,0.0,4
307,12,4,16,0.0012001200120012002,0.00040004000400040005,0.16483516483516483,0.0005255251209069494,5.204745464204404e-05,0.000548471900116409,0.00016698009908453515,5
430,4,4,8,0.00040004000400040005,0.00040004000400040005,0.3333333333333333,0.0002466717020097769,4.7032248765176786e-05,0.00011891189402487072,0.0014312769911886878,4
178,5,5,10,0.0005000500050005,0.0005000500050005,0.4666666666666667,8.215956519867416e-05,5.486754045970877e-06,4.53569181400834e-06,4.421300383979447e-05,4
179,4,5,9,0.00040004000400040005,0.0005000500050005,0.7,7.697012681105462e-05,1.4889525127850512e-07,4.483714719345089e-06,4.421300383979447e-05,4
120,16,5,21,0.0016001600160016002,0.0005000500050005,0.08823529411764706,0.00036972770603607583,8.427696184212921e-08,1.4332310967865244e-05,0.0043528682681730395,5
299,4,5,9,0.00040004000400040005,0.0005000500050005,0.4,6.553813122494602e-05,5.497722533698047e-06,2.7383677502026844e-06,0.00040659510481989944,4
163946,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,3.601073920430355e-05,7.199763691631467e-20,0.0,1
301,5,4,9,0.0005000500050005,0.00040004000400040005,0.5333333333333333,6.993975141119667e-05,5.467550901443271e-06,1.1060764575672614e-05,0.00018105431267271556,4
123,4,5,9,0.00040004000400040005,0.0005000500050005,0.4666666666666667,0.00014905207270175984,1.6367362047982788e-05,6.765371544925387e-06,0.0009148777095340869,5
124,11,5,16,0.0011001100110011,0.0005000500050005,0.3939393939393939,0.0002416790714583839,2.000563937466946e-07,1.3785977075056457e-05,0.0006375896934174552,5
125,11,5,16,0.0011001100110011,0.0005000500050005,0.2909090909090909,0.0002727236629683086,1.8585907069012424e-07,1.5487790804002823e-05,0.0006605529311358552,5
126,8,5,13,0.0008000800080008001,0.0005000500050005,0.5111111111111111,0.00018798974219858387,2.421916893730689e-07,7.239560337424164e-07,0.0007954356077241135,5
127,9,5,14,0.0009000900090009002,0.0005000500050005,0.5277777777777778,0.00025280634121208317,1.984796830677235e-07,7.496947840049427e-06,0.0006822137940408747,5
180,2,5,7,0.00020002000200020003,0.0005000500050005,0.9,3.489835705685987e-05,4.988462461664884e-07,3.731503563246713e-07,0.0,5
431,1,5,6,0.00010001000100010001,0.0005000500050005,0.9,2.5434386515896154e-05,4.988462461664884e-07,1.0952456237848507e-07,0.0,5
181,8,5,13,0.0008000800080008001,0.0005000500050005,0.24444444444444444,0.0007791024678781652,1.9325870084520795e-05,6.117207746361585e-05,0.000819761298071213,4
182,4,5,9,0.00040004000400040005,0.0005000500050005,0.3333333333333333,0.0007674629394810275,0.0005088721748345475,0.00022027725977642886,3.735039230263402e-05,5
183,3,5,8,0.00030003000300030005,0.0005000500050005,0.21428571428571427,0.0003569867575951325,3.056243943926301e-05,0.0004091815866515986,1.4299329195311693e-05,5
128,6,5,11,0.0006000600060006001,0.0005000500050005,0.6190476190476191,0.00023940179451779211,2.6405094534842304e-06,9.185701981238901e-06,0.00036123336278416797,4
129,4,4,8,0.00040004000400040005,0.00040004000400040005,0.7,0.00021573451841655535,2.6055980035471496e-06,7.0562504026879584e-06,0.0,4
130,5,4,9,0.0005000500050005,0.00040004000400040005,0.6,0.00022151826065966256,2.603841309963341e-06,7.32759592823957e-06,0.0,4
115,0,4,4,0.0,0.00040004000400040005,0.3333333333333333,1.735882280264563e-05,0.0005352902571469172,8.292872241254241e-20,0.0,4
302,113,5,118,0.011301130113011301,0.0005000500050005,0.009578544061302681,0.002283058511073326,0.0006122743870393472,0.0029511240408621573,0.01314169536830845,5
303,158,5,163,0.0158015801580158,0.0005000500050005,0.0034161490683229812,0.003474897338865537,2.3579973837836278e-05,0.004756985426369738,0.011035830671868961,5
131,1,5,6,0.00010001000100010001,0.0005000500050005,0.6,0.00015727299338490452,6.680372480638841e-05,1.7330591580908113e-05,4.901690715694304e-05,4
437,7,5,12,0.0007000700070007,0.0005000500050005,0.05555555555555555,0.0002944226068825355,1.5162213118664799e-06,9.95388940710799e-07,0.015331684131405848,5
438,12,5,17,0.0012001200120012002,0.0005000500050005,0.19696969696969696,0.00032394333796579997,1.0810247201857226e-07,4.533611570419845e-06,0.01026380703224094,5
439,15,5,20,0.0015001500150015003,0.0005000500050005,0.25,0.0003792344136421151,1.2794293880756188e-07,3.439267114048746e-07,0.004238888566561745,5
304,7,0,7,0.0007000700070007,0.0,0.19047619047619047,0.0002874863858051343,-0.0,2.473931720006546e-06,0.0,4
305,10,5,15,0.001000100010001,0.0005000500050005,0.12380952380952381,0.00047846534403631844,6.775526891589548e-06,0.00013797848340286938,0.000319094550495854,5
306,17,5,22,0.0017001700170017002,0.0005000500050005,0.13450292397660818,0.0007824636253817379,7.014849709282898e-06,2.9580716417931054e-05,1.760289447639899e-05,5
135,5,5,10,0.0005000500050005,0.0005000500050005,0.47619047619047616,0.0002024163075395187,1.9961338872422093e-07,4.273999188335594e-07,0.002270731788189334,5
136,3,5,8,0.00030003000300030005,0.0005000500050005,1.0,0.0001402602088706998,2.455078625489289e-07,2.3279762359884234e-07,0.0,5
440,3,5,8,0.00030003000300030005,0.0005000500050005,0.8666666666666667,5.8309694993652784e-05,1.9186666129626546e-07,2.117274006345106e-07,0.00018155446270772305,5
187,3,5,8,0.00030003000300030005,0.0005000500050005,0.8,6.989775962843346e-05,2.696039989557882e-06,7.522005987730148e-06,0.0002707062064478102,4
308,3,5,8,0.00030003000300030005,0.0005000500050005,0.5714285714285714,0.0001596057144312363,7.170378565241879e-05,6.990204302443826e-05,9.052715633635778e-05,5
196,2,5,7,0.00020002000200020003,0.0005000500050005,0.06666666666666667,5.741725655717106e-05,1.1697711734295486e-05,6.651348000696439e-06,0.00048113213481204456,5
197,2,4,6,0.00020002000200020003,0.00040004000400040005,0.0,5.999794531778545e-05,9.23162261057083e-06,9.641536443145772e-07,0.001607802260652563,4
198,4,5,9,0.00040004000400040005,0.0005000500050005,0.9,0.0010245603713627152,5.976309937243088e-06,1.8272821178541484e-05,6.0351437557572e-05,5
199,2,5,7,0.00020002000200020003,0.0005000500050005,0.9,0.0006116485248781992,6.064144623076759e-06,4.7055438748236275e-06,3.0175718778786e-05,5
201,5,5,10,0.0005000500050005,0.0005000500050005,0.21428571428571427,0.0006662179433193106,2.333622115116645e-05,4.2689930082509643e-05,0.0025105908582374803,4
202,11,4,15,0.0011001100110011,0.00040004000400040005,0.08974358974358974,0.0005368762669540563,2.997627728679495e-05,7.923244405471032e-05,0.017236304732669336,5
98447,9,5,14,0.0009000900090009002,0.0005000500050005,0.18181818181818182,0.00010518611603489884,1.8023684169794288e-05,4.860080117084907e-07,0.0,3
8645,8,2,10,0.0008000800080008001,0.00020002000200020003,0.1111111111111111,0.000276700559273954,1.9202081778304506e-05,8.500832870857957e-06,0.0004858014125259114,3
10181,3,1,4,0.00030003000300030005,0.00010001000100010001,1.0,0.00017187734594135984,5.503447506978715e-08,1.4902032120697016e-05,0.0,3
72651,2,4,6,0.00020002000200020003,0.00040004000400040005,0.5,4.751376860817572e-05,6.317663867615048e-08,7.205261560417863e-06,0.0,3
98448,3,3,6,0.00030003000300030005,0.00030003000300030005,0.4,5.184315670212305e-05,1.5465679724752961e-07,7.738639674606678e-06,0.0,3
196751,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0004724397216010665,-8.278919300891174e-21,0.0,1
131212,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,0.0019168829290422944,8.08397403645299e-21,0.0,1
445,85,5,90,0.008500850085008501,0.0005000500050005,0.010214504596527068,0.0018958017054404126,6.48483028242456e-05,0.0046695446493735,0.01257738880870378,5
446,19,4,23,0.0019001900190019003,0.00040004000400040005,0.08947368421052632,0.0002870511914472552,1.1563123344350327e-05,0.000344986001767331,0.001304938132275097,5
608,15,4,19,0.0015001500150015003,0.00040004000400040005,0.08088235294117647,0.0007571633351123477,0.00012283082934667298,0.0013384976894240995,0.0024199121509386745,5
609,12,4,16,0.0012001200120012002,0.00040004000400040005,0.10476190476190476,0.00043263049047332833,0.0001373740613406385,0.0002908289883121632,0.0043992854263947626,5
610,7,4,11,0.0007000700070007,0.00040004000400040005,0.1111111111111111,0.0002609809605126895,3.435125501805886e-06,7.647619004608457e-05,0.049642553051116325,4
612,5,4,9,0.0005000500050005,0.00040004000400040005,0.05555555555555555,0.00024020265113477749,7.901536821847133e-05,4.728089139057745e-05,0.0012474010818012639,5
204,8,4,12,0.0008000800080008001,0.00040004000400040005,0.1111111111111111,0.00039958583700849386,1.5572810222460587e-06,6.745316993795861e-05,0.009606482459526423,4
206,5,3,8,0.0005000500050005,0.00030003000300030005,0.3,0.00035335389840300915,4.235573105226863e-07,3.626161918010631e-05,0.001868788503261282,4
448,12,3,15,0.0012001200120012002,0.00030003000300030005,0.16483516483516483,0.0009706504834653395,0.00010256697143155844,0.0009513485807786686,0.0,5
449,36,4,40,0.0036003600360036006,0.00040004000400040005,0.042042042042042045,0.0026617458397825574,0.0020249622208320267,0.0012629063268868063,0.0008186668943287719,5
208,3,5,8,0.00030003000300030005,0.0005000500050005,0.7333333333333333,9.470298035964302e-05,5.338101001749932e-05,4.300173413583603e-05,0.0,5
209,2,5,7,0.00020002000200020003,0.0005000500050005,1.0,8.634743908393027e-05,5.3384184734771956e-05,4.251135531578351e-05,0.0,5
210,67,5,72,0.006700670067006701,0.0005000500050005,0.032595573440643864,0.0020689767572615887,0.0006194793736970738,0.001560745199605633,0.002788404842131297,5
613,3,5,8,0.00030003000300030005,0.0005000500050005,0.9,0.00017427325958816974,9.351623568367298e-06,2.648967289552492e-05,4.526357816817889e-05,4
614,4,5,9,0.00040004000400040005,0.0005000500050005,0.7,0.00018457422639998655,2.9250605476768317e-06,2.991581663808544e-05,0.008565044208518653,4
367,18,5,23,0.0018001800180018003,0.0005000500050005,0.21052631578947367,0.0005137129633553617,1.3794584841246089e-05,3.4955679944502984e-05,0.0003462518995937712,5
615,3,4,7,0.00030003000300030005,0.00040004000400040005,0.4,0.00014529883713833918,1.2444011173260362e-05,1.034567985078745e-05,9.052715633635778e-05,4
450,19,4,23,0.0019001900190019003,0.00040004000400040005,0.07894736842105263,0.001779467989203197,0.00048655152780710455,0.0018581587241346435,0.004953685138471213,5
451,1,5,6,0.00010001000100010001,0.0005000500050005,0.2,0.00033088291513820605,2.8859521509120894e-05,8.856455986129675e-06,0.000168579357748045,5
452,37,2,39,0.0037003700370037006,0.00020002000200020003,0.015647226173541962,0.0008053382808573177,1.3765111796921583e-05,0.001308959913864844,0.00033858305366098456,5
312,29,0,29,0.0029002900290029006,0.0,0.046798029556650245,0.000905838948859002,-0.0,0.000505446516830646,0.0,5
313,19,5,24,0.0019001900190019003,0.0005000500050005,0.05627705627705628,0.0005007379749911896,0.0005027101947914512,0.00067906126089998,0.015612220860884277,5
314,15,5,20,0.0015001500150015003,0.0005000500050005,0.10526315789473684,0.0003430819366103364,2.6753273786196232e-05,3.8873376705091354e-05,0.0010840254827441784,5
315,31,5,36,0.0031003100310031005,0.0005000500050005,0.032196969696969696,0.0009598041393254488,0.000503865903291734,0.000764415978619171,0.07474257142727776,5
616,3,4,7,0.00030003000300030005,0.00040004000400040005,0.8,6.391563784544156e-05,8.106875250941592e-06,4.5730036656895925e-06,0.0,4
228,25,5,30,0.0025002500250025004,0.0005000500050005,0.08374384236453201,0.0006934651367506247,0.0005181081662554424,0.0007739046366531196,0.0024526067241534472,5
454,13,5,18,0.0013001300130013002,0.0005000500050005,0.14166666666666666,0.0011234349347322972,0.0005226665109582278,0.0004923535473437351,0.0017475292053700357,5
455,23,5,28,0.0023002300230023005,0.0005000500050005,0.08262108262108261,0.001428031530400692,3.792308581808096e-05,0.0019649691255975744,0.0007160730722503225,5
456,5,5,10,0.0005000500050005,0.0005000500050005,0.4666666666666667,0.0005222763621572395,8.605453234359358e-06,0.00020735982573054338,0.00046919523250862276,5
617,4,3,7,0.00040004000400040005,0.00030003000300030005,0.3333333333333333,0.00011288241833247601,4.821579203187642e-05,3.867521856441509e-05,0.00043885842980346884,4
458,20,4,24,0.002000200020002,0.00040004000400040005,0.04329004329004329,0.0004176680848809303,2.1608508815712915e-06,0.00038704408662840065,0.004158720340184733,5
213,6,5,11,0.0006000600060006001,0.0005000500050005,0.08888888888888889,0.00010276744716042695,6.708066778662241e-06,2.7304876128760626e-07,9.052715633635778e-05,4
32938,1,3,4,0.00010001000100010001,0.00030003000300030005,0.6666666666666666,2.2399879650218968e-05,1.4535864238798816e-08,1.8703348676142112e-08,0.0,3
6604,22,5,27,0.0022002200220022,0.0005000500050005,0.07971014492753623,0.00034917566864263574,5.183125527937818e-08,2.104813015597216e-06,0.0003474188052067025,4
15383,2,1,3,0.00020002000200020003,0.00010001000100010001,0.6666666666666666,2.7888183135879357e-05,1.3626580029652723e-08,1.346566238070944e-07,0.0,3
